I.C[A/cm2]	HFR[mOhm*cm2]
0.09999999999999999	30.673199999999998
0.14166666666666666	30.4716
0.19999999999999998	30.1464
0.2833333333333333	29.833200000000005
0.44166666666666665	30.597600000000003
0.8166666666666667	29.85
1.3166666666666667	29.3352
1.775	29.1684
2.1416666666666666	29.282399999999996
2.425	29.740800000000007
2.6416666666666666	30.5208
2.8166666666666664	31.3752
2.958333333333333	32.246399999999994
