I.C[A/cm2]	HFR[mOhm*cm2]
0.09166666666666667	31.477199999999996
0.125	31.3416
0.18333333333333335	30.967199999999995
0.2583333333333333	30.572399999999995
0.41666666666666663	30.0396
0.7833333333333333	30.889200000000002
1.2583333333333333	30.568800000000003
1.6666666666666665	30.654000000000003
2.0	30.768
2.2666666666666666	31.254000000000005
2.4833333333333334	30.628800000000005
2.658333333333333	31.352399999999996
2.8166666666666664	32.01480000000001
