I.C[A/cm2]	HFR[mOhm*cm2]
0.08333333333333333	33.0012
0.125	32.7252
0.18333333333333335	32.4432
0.2583333333333333	31.926000000000002
0.39999999999999997	31.209600000000005
0.7249999999999999	31.599600000000002
1.1749999999999998	30.4848
1.6416666666666666	29.6112
2.0416666666666665	29.2908
2.3583333333333334	29.676
2.5999999999999996	30.4944
2.783333333333333	31.366799999999998
2.9333333333333336	32.3484
