I.C[A/cm2]	HFR[mOhm*cm2]
0.09999999999999999	35.238
0.15	35.1828
0.21666666666666667	35.6916
0.30833333333333335	35.3568
0.4916666666666667	34.752
0.875	34.22760000000001
1.3583333333333334	34.6872
1.75	35.211600000000004
2.0666666666666664	35.507999999999996
2.3	36.5016
2.5166666666666666	36.839999999999996
2.6916666666666664	38.034000000000006
2.841666666666667	39.312
