I.C[A/cm2]	HFR[mOhm*cm2]
0.14166666666666666	33.5592
0.2333333333333333	33.374399999999994
0.35	33.0732
0.4833333333333333	32.7264
0.7333333333333334	32.1468
1.1416666666666666	31.317600000000006
1.525	31.391999999999996
1.775	31.9524
1.9499999999999997	32.3832
2.1083333333333334	33.09360000000001
2.2416666666666663	32.9136
2.3666666666666663	33.7656
2.4749999999999996	34.47839999999999
