I.C[A/cm2]	HFR[mOhm*cm2]
0.049999999999999996	33.5652
0.09166666666666667	33.5124
0.15	34.3452
0.24166666666666664	34.0992
0.41666666666666663	33.660000000000004
0.7166666666666666	32.8788
1.0083333333333333	31.9944
1.2583333333333333	31.3536
1.4416666666666667	31.0932
1.6083333333333334	31.519199999999998
1.7666666666666666	32.2956
1.8833333333333333	33.024
2.0	33.7848
