I.C[A/cm2]	HFR[mOhm*cm2]
0.08333333333333333	31.989600000000003
0.14166666666666666	31.71
0.225	31.321199999999997
0.3333333333333333	31.613999999999997
0.5416666666666666	30.9144
0.9583333333333333	29.934000000000005
1.4583333333333333	29.9328
1.9749999999999999	29.581200000000003
2.425	29.537999999999997
2.7749999999999995	30.054000000000002
3.0416666666666665	31.0332
3.25	31.518
3.3999999999999995	32.72880000000001
