I.C[A/cm2]	HFR[mOhm*cm2]
0.075	38.9136
0.13333333333333333	38.227199999999996
0.21666666666666667	37.95960000000001
0.32499999999999996	37.796400000000006
0.5416666666666666	37.269600000000004
0.9833333333333334	36.3864
1.4833333333333334	35.736000000000004
1.9833333333333334	35.5824
2.4	35.8296
2.725	36.4404
2.966666666666667	37.886399999999995
3.158333333333333	39.3588
3.3083333333333336	41.17920000000001
