I.C[A/cm2]	HFR[mOhm*cm2]
0.11666666666666665	37.143600000000006
0.18333333333333335	36.756
0.2833333333333333	36.4992
0.39999999999999997	35.990399999999994
0.6416666666666666	35.562
1.1083333333333334	35.0772
1.6583333333333332	34.6704
2.158333333333333	35.1948
2.558333333333333	36.042
2.858333333333333	36.972
3.083333333333333	38.25
3.25	39.8532
3.3916666666666666	41.5656
